order_id,order_date,region,customer_segment,category,sub_category,ship_mode,quantity,unit_price,discount,sales,profit
ORD-2323,2024-01-11,North,Consumer,Clothing,Jackets,Same Day,4,47.54,0.05,180.65,66.55
ORD-2324,2023-01-10,South,Consumer,Toys,Board Games,Express,2,20.0,0.05,38.0,14.0
ORD-2325,2023-11-03,West,Corporate,Groceries,Dairy,Express,5,13.89,0.05,65.98,24.31
ORD-2326,2023-02-19,South,Consumer,Toys,Dolls,Standard,4,48.88,0.05,185.74,68.43
ORD-2327,2023-03-16,West,Consumer,Clothing,Jackets,Express,3,58.29,0.05,166.13,61.21
ORD-2328,2023-08-03,North,Consumer,Clothing,Shirts,Express,7,45.34,0.1,285.64,95.21
ORD-2329,2023-07-01,East,Corporate,Toys,Action Figures,Express,2,37.66,0.05,71.55,26.36
ORD-2330,2024-07-09,South,Consumer,Clothing,Trousers,Standard,7,49.04,0.1,308.95,102.98
ORD-2331,2023-04-29,South,Consumer,Electronics,Headphones,Express,6,260.03,0.1,1404.16,468.05
ORD-2332,2023-12-21,East,Consumer,Furniture,Chairs,Standard,2,199.54,0.05,379.13,139.68
ORD-2333,2023-04-13,West,Corporate,Groceries,Snacks,Standard,4,23.84,0.0,95.36,38.14
ORD-2334,2023-04-19,South,Corporate,Electronics,Cameras,Standard,1,250.82,0.0,250.82,100.33
ORD-2335,2023-12-06,South,Consumer,Toys,Dolls,Standard,4,16.67,0.05,63.35,23.34
ORD-2336,2023-01-01,North,Consumer,Groceries,Snacks,Same Day,4,12.16,0.05,46.21,17.03
ORD-2337,2023-08-05,South,Consumer,Groceries,Snacks,Standard,5,17.7,0.2,70.8,17.7
ORD-2338,2024-07-08,West,Corporate,Electronics,Cameras,Standard,3,309.77,0.05,882.84,325.25
ORD-2339,2023-08-16,North,Corporate,Toys,Board Games,Standard,3,44.7,0.2,107.28,26.82
ORD-2340,2024-03-10,West,Consumer,Furniture,Tables,Standard,6,219.37,0.0,1316.22,526.49
ORD-2341,2023-09-26,East,Consumer,Electronics,Cameras,Standard,3,365.45,0.1,986.71,328.9
ORD-2342,2023-06-23,North,Corporate,Groceries,Beverages,Express,6,22.71,0.15,115.82,34.06
ORD-2343,2024-02-26,South,Consumer,Toys,Board Games,Standard,6,31.8,0.05,181.26,66.78
ORD-2344,2024-05-19,North,Corporate,Electronics,Cameras,Same Day,5,312.75,0.0,1563.75,625.5
ORD-2345,2023-11-29,East,Consumer,Toys,Dolls,Standard,3,41.96,0.05,119.59,44.06
ORD-2346,2024-12-06,East,Consumer,Groceries,Snacks,Standard,1,16.93,0.1,15.24,5.08
ORD-2347,2023-04-12,West,Corporate,Toys,Dolls,Standard,7,45.51,0.1,286.71,95.57
ORD-2348,2023-03-04,South,Small Business,Toys,Dolls,Express,5,37.04,0.1,166.68,55.56
ORD-2349,2024-06-23,North,Consumer,Electronics,Phones,Standard,3,299.51,0.05,853.6,314.48
ORD-2350,2023-05-02,South,Small Business,Electronics,Cameras,Same Day,7,335.16,0.15,1994.2,586.53
ORD-2351,2024-11-08,North,Consumer,Clothing,Shoes,Standard,4,62.28,0.0,249.12,99.65
ORD-2352,2023-01-15,West,Consumer,Furniture,Beds,Standard,3,300.77,0.0,902.31,360.92
ORD-2353,2024-10-29,North,Corporate,Furniture,Sofas,Express,4,199.29,0.05,757.3,279.0
ORD-2354,2023-05-08,West,Consumer,Furniture,Sofas,Standard,7,288.13,0.1,1815.22,605.07
ORD-2355,2024-08-12,North,Consumer,Electronics,Cameras,Express,5,226.93,0.0,1134.65,453.86
ORD-2356,2023-12-01,South,Small Business,Toys,Dolls,Standard,3,36.7,0.0,110.1,44.04
ORD-2357,2024-08-26,South,Corporate,Groceries,Dairy,Express,1,15.54,0.0,15.54,6.22
ORD-2358,2024-05-07,East,Consumer,Furniture,Chairs,Standard,5,332.51,0.05,1579.42,581.89
ORD-2359,2023-11-13,East,Consumer,Toys,Board Games,Express,7,26.81,0.0,187.67,75.07
ORD-2360,2024-11-07,East,Consumer,Groceries,Beverages,Standard,4,10.79,0.1,38.84,12.94
ORD-2361,2024-11-24,South,Consumer,Electronics,Headphones,Standard,6,271.69,0.1,1467.13,489.05
ORD-2362,2024-11-16,South,Small Business,Electronics,Headphones,Standard,1,284.09,0.0,284.09,113.64
ORD-2363,2023-10-22,North,Small Business,Groceries,Beverages,Express,3,11.54,0.15,29.43,8.66
ORD-2364,2023-11-25,West,Consumer,Electronics,Headphones,,6,307.98,0.0,1847.88,739.15
ORD-2365,2023-09-24,South,Consumer,Clothing,Trousers,Standard,6,59.28,0.0,355.68,142.27
ORD-2366,2024-02-14,East,Small Business,Clothing,Trousers,Standard,1,31.73,0.0,31.73,12.69
ORD-2367,2024-12-16,South,Consumer,Clothing,Jackets,Standard,3,45.61,0.15,116.31,34.21
ORD-2368,2024-09-12,West,Consumer,Electronics,Laptops,Standard,6,286.91,0.15,1463.24,430.36
ORD-2369,2023-04-18,South,Consumer,Electronics,Headphones,Express,3,277.17,0.0,831.51,332.6
ORD-2370,2024-02-23,West,Small Business,Groceries,Dairy,Express,4,13.55,0.05,51.49,18.97
ORD-2371,2023-10-17,South,Corporate,Furniture,Chairs,Standard,1,281.21,0.05,267.15,98.42
ORD-2372,2024-10-19,North,Corporate,Groceries,Dairy,Express,4,7.86,0.1,28.3,9.44
ORD-2373,2024-07-31,East,Small Business,Clothing,Jackets,Express,6,36.5,0.0,219.0,87.6
ORD-2374,2023-05-12,East,Consumer,Clothing,Jackets,Standard,7,56.22,0.1,354.19,118.07
ORD-2375,2023-04-05,West,Corporate,Electronics,Laptops,Standard,7,407.46,0.0,2852.22,1140.89
ORD-2376,2023-05-04,East,Corporate,Groceries,Snacks,Standard,1,22.19,0.0,22.19,8.88
ORD-2377,2024-12-22,South,Consumer,Groceries,Dairy,Standard,6,17.9,0.1,96.66,32.22
ORD-2378,2023-12-08,North,Corporate,Groceries,Dairy,Express,6,25.59,0.1,138.19,46.07
ORD-2379,2024-09-24,North,Consumer,Furniture,Sofas,Express,5,94.99,0.1,427.46,142.49
ORD-2380,2023-01-27,West,Small Business,Furniture,Chairs,Express,6,245.3,0.05,1398.21,515.13
ORD-2381,2024-08-05,West,Corporate,Furniture,Beds,Standard,4,178.69,0.05,679.02,250.16
ORD-2382,2024-03-16,West,Consumer,Groceries,Beverages,Standard,5,17.13,0.0,85.65,34.26
ORD-2383,2024-08-12,East,Small Business,Groceries,Beverages,Express,5,13.91,0.15,59.12,17.39
ORD-2384,2023-02-22,West,Consumer,Groceries,Bakery,Standard,1,10.63,0.1,9.57,3.19
ORD-2385,2024-04-10,West,Consumer,Groceries,Dairy,Standard,1,6.12,0.05,5.81,2.14
ORD-2386,2024-01-20,West,Consumer,Furniture,Beds,Standard,6,182.25,0.05,1038.82,382.72
ORD-2387,2024-03-12,South,Consumer,Furniture,Sofas,Standard,2,118.22,0.1,212.8,70.94
ORD-2388,2023-02-08,North,Consumer,Furniture,Beds,,4,244.71,0.0,978.84,391.54
ORD-2389,2023-12-27,North,Consumer,Toys,Board Games,Standard,4,29.84,0.0,119.36,47.74
ORD-2390,2024-07-08,North,Corporate,Groceries,Snacks,Standard,3,15.57,0.0,46.71,18.68
ORD-2391,2024-07-16,North,Small Business,Furniture,Beds,Express,7,94.64,0.1,596.23,198.74
ORD-2392,2023-09-10,East,Small Business,Toys,Dolls,Express,5,18.55,0.0,92.75,37.1
ORD-2393,2024-06-18,North,Small Business,Furniture,Sofas,Standard,6,180.47,0.05,1028.68,378.99
ORD-2394,2023-01-02,East,Corporate,Electronics,Phones,Standard,3,140.72,0.05,401.05,147.75
ORD-2395,2023-08-15,West,Corporate,Groceries,Snacks,Standard,1,8.27,0.0,8.27,3.31
ORD-2396,2024-01-26,North,Consumer,Groceries,Beverages,Standard,1,15.35,0.0,15.35,6.14
ORD-2397,2023-06-04,West,Small Business,Toys,Action Figures,Standard,5,46.01,0.1,207.04,69.01
ORD-2398,2023-12-20,South,Consumer,Groceries,Snacks,,1,12.59,0.1,11.33,3.78
ORD-2399,2023-01-16,north,Small Business,Electronics,Phones,Standard,4,205.78,0.05,781.96,288.09
ORD-2400,2023-04-15,West,Consumer,Furniture,Tables,Standard,5,199.28,0.05,946.58,348.74
ORD-2401,2023-01-28,West,Consumer,Furniture,Sofas,Express,6,177.28,0.05,1010.5,372.29
ORD-2402,2024-07-23,West,Corporate,Electronics,Laptops,Same Day,4,189.48,0.05,720.02,265.27
ORD-2403,2023-11-06,South,Small Business,Clothing,Jackets,Standard,6,46.15,0.05,263.05,96.91
ORD-2404,2024-09-02,West,Consumer,Groceries,Snacks,Standard,7,18.57,0.0,129.99,52.0
ORD-2405,2024-03-29,North,Corporate,Furniture,Tables,Same Day,4,213.42,0.0,853.68,341.47
ORD-2406,2024-06-08,West,Consumer,Furniture,Beds,Same Day,3,156.11,0.05,444.91,163.91
ORD-2407,2023-04-18,North,Consumer,Toys,Puzzles,Standard,1,18.94,0.0,18.94,7.58
ORD-2408,2023-12-02,South,Small Business,Electronics,Laptops,Standard,4,205.86,0.15,699.92,205.86
ORD-2409,2024-04-22,North,Consumer,Groceries,Beverages,Express,7,19.15,0.0,134.05,53.62
ORD-2410,2023-02-19,East,Small Business,Groceries,Bakery,Standard,2,10.01,0.1,18.02,6.01
ORD-2411,2024-05-11,West,Consumer,Furniture,Beds,Standard,7,190.98,0.05,1270.02,467.9
ORD-2412,2023-03-09,West,Consumer,Electronics,Headphones,Express,6,193.51,0.1,1044.95,348.31
ORD-2413,2024-02-26,South,Consumer,Groceries,Dairy,Standard,3,14.49,0.15,36.95,10.87
ORD-2414,2024-11-03,West,Consumer,Furniture,Chairs,Express,1,92.31,0.05,87.69,32.3
ORD-2415,2023-09-28,East,Consumer,Groceries,Dairy,Standard,5,20.76,0.0,103.8,41.52
ORD-2416,2023-04-25,North,Small Business,Groceries,Beverages,Express,7,6.33,0.0,44.31,17.72
ORD-2417,2024-09-29,North,Small Business,Toys,Action Figures,Express,5,22.6,0.05,107.35,39.55
ORD-2418,2024-02-06,West,Consumer,Toys,Dolls,Express,1,49.86,0.2,39.89,9.97
ORD-2419,2024-11-27,North,Small Business,Clothing,Jackets,Standard,7,40.96,0.05,272.38,100.35
ORD-2420,2023-02-12,East,Small Business,Furniture,Beds,Standard,5,130.4,0.1,586.8,195.6
ORD-2421,2023-06-03,South,Consumer,Groceries,Dairy,Standard,4,12.24,0.1,44.06,14.68
ORD-2422,2023-02-07,East,Corporate,Toys,Dolls,Standard,5,27.7,0.2,110.8,27.7
ORD-2423,2024-10-30,South,Corporate,Furniture,Tables,Standard,2,193.41,0.05,367.48,135.39
ORD-2424,2024-12-01,East,Small Business,Furniture,Tables,Same Day,3,229.36,0.05,653.68,240.83
ORD-2425,2024-03-05,North,Consumer,Electronics,Headphones,Express,3,175.97,0.1,475.12,158.37
ORD-2426,2023-12-11,South,Consumer,Furniture,Tables,Standard,1,171.89,0.05,163.3,60.17
ORD-2427,2023-05-22,West,Small Business,Toys,Action Figures,Standard,7,29.63,0.15,176.3,51.85
ORD-2428,2024-11-03,South,Consumer,Clothing,Shoes,Express,3,36.12,0.05,102.94,37.92
ORD-2429,2023-12-12,West,Consumer,Electronics,Laptops,Same Day,1,270.16,0.0,270.16,108.06
ORD-2430,2024-03-10,East,Consumer,Toys,Puzzles,Express,2,31.29,0.0,62.58,25.03
ORD-2431,2024-05-14,West,Consumer,Electronics,Cameras,Express,7,350.91,0.05,2333.55,859.73
ORD-2432,2024-09-01,West,Corporate,Toys,Board Games,Express,1,23.53,0.05,22.35,8.23
ORD-2433,2024-07-20,East,Consumer,Toys,Dolls,Standard,2,30.47,0.0,60.94,24.38
ORD-2434,2024-03-04,east,Consumer,Electronics,Headphones,Standard,5,332.77,0.1,1497.46,499.15
ORD-2435,2024-10-07,West,Consumer,Clothing,Shoes,Standard,2,42.12,0.15,71.6,21.06
ORD-2436,2023-07-09,North,Small Business,Groceries,Dairy,Standard,2,20.02,0.0,40.04,16.02
ORD-2437,2023-04-22,North,Consumer,Groceries,Snacks,Same Day,7,16.05,0.05,106.73,39.32
ORD-2438,2023-06-15,West,Corporate,Groceries,Dairy,Express,7,14.16,0.05,94.16,34.69
ORD-2439,2023-12-05,East,Consumer,Toys,Puzzles,Standard,7,37.57,0.05,249.84,92.05
ORD-2440,2024-02-27,East,Consumer,Groceries,Bakery,Express,5,14.28,0.2,57.12,14.28
ORD-2441,2024-01-28,South,Consumer,Toys,Dolls,Express,6,27.81,0.05,158.52,58.4
ORD-2442,2024-09-01,West,Small Business,Groceries,Snacks,Same Day,7,13.48,0.15,80.21,23.59
ORD-2443,2023-02-21,South,Consumer,Toys,Action Figures,Standard,3,40.93,0.1,110.51,36.84
ORD-2444,2024-04-22,North,Consumer,Groceries,Dairy,Standard,4,16.93,0.0,67.72,27.09
ORD-2445,2023-09-15,west,Consumer,Furniture,Beds,Standard,6,221.61,0.0,1329.66,531.86
ORD-2446,2024-07-15,North,Small Business,Furniture,Sofas,Standard,7,237.68,0.1,1497.38,499.12
ORD-2447,2023-12-13,North,Consumer,Electronics,Phones,Standard,4,156.65,0.15,532.61,156.65
ORD-2448,2024-06-13,West,Consumer,Electronics,Headphones,,7,221.44,0.1,1395.07,465.02
ORD-2449,2024-05-26,West,Consumer,Groceries,Beverages,,5,15.26,0.0,76.3,30.52
ORD-2450,2023-09-15,North,Consumer,Groceries,Bakery,Express,1,11.23,0.05,10.67,3.93
ORD-2451,2024-05-27,South,Consumer,Electronics,Cameras,Standard,1,317.18,0.05,301.32,111.01
ORD-2452,2024-11-20,East,Small Business,Clothing,Shirts,Express,5,42.81,0.05,203.35,74.92
ORD-2453,2024-11-30,South,Consumer,Groceries,Dairy,Express,6,20.24,0.05,115.37,42.51
ORD-2454,2024-06-05,South,Consumer,Electronics,Phones,Standard,7,311.28,0.05,2070.01,762.63
ORD-2455,2024-08-07,North,Consumer,Clothing,Trousers,Standard,7,27.79,0.05,184.8,68.08
ORD-2456,2023-03-25,West,Consumer,Groceries,Dairy,Standard,6,13.05,0.0,78.3,31.32
ORD-2457,2024-09-16,West,Consumer,Toys,Board Games,Express,2,44.94,0.0,89.88,35.95
ORD-2458,2023-12-13,West,Small Business,Toys,Action Figures,,2,22.84,0.0,45.68,18.27
ORD-2459,2024-01-22,East,Consumer,Electronics,Phones,Standard,3,354.96,0.05,1011.64,372.71
ORD-2460,2023-06-11,West,Consumer,Clothing,Shirts,Standard,2,43.24,0.15,73.51,21.62
ORD-2461,2024-07-21,West,Consumer,Electronics,Cameras,Standard,6,240.22,0.0,1441.32,576.53
ORD-2462,2024-09-09,South,Consumer,Toys,Dolls,Express,1,34.65,0.0,34.65,13.86
ORD-2463,2024-08-05,North,Corporate,Electronics,Cameras,Standard,2,193.93,0.0,387.86,155.14
ORD-2464,2024-10-12,North,Consumer,Groceries,Dairy,Standard,5,11.83,0.1,53.24,17.75
ORD-2465,2023-07-17,East,Consumer,Groceries,Bakery,Standard,6,18.25,0.1,98.55,32.85
ORD-2466,2023-07-21,North,Consumer,Furniture,Beds,Express,6,146.81,0.0,880.86,352.34
ORD-2467,2023-04-14,East,Consumer,Toys,Action Figures,Express,5,29.98,0.0,149.9,59.96
ORD-2468,2023-06-03,West,Consumer,Furniture,Sofas,Express,6,105.89,0.0,635.34,254.14
ORD-2469,2023-05-23,West,Corporate,Toys,Dolls,Standard,7,27.25,0.0,190.75,76.3
ORD-2470,2024-02-17,East,Consumer,Clothing,Shirts,Express,3,24.57,0.1,66.34,22.11
ORD-2471,2023-06-06,West,Corporate,Electronics,Phones,Standard,5,297.77,0.0,1488.85,595.54
ORD-2472,2023-05-02,North,Consumer,Groceries,Beverages,Standard,4,13.85,0.0,55.4,22.16
ORD-2473,2023-07-13,East,Corporate,Groceries,Snacks,Standard,6,12.72,0.0,76.32,30.53
ORD-2474,2024-03-14,East,Consumer,Clothing,Trousers,Express,4,51.05,0.0,204.2,81.68
ORD-2475,2024-06-15,West,Corporate,Furniture,Chairs,Standard,1,246.3,0.15,209.36,61.58
ORD-2476,2024-07-06,South,Consumer,Toys,Puzzles,Standard,6,30.52,0.0,183.12,73.25
ORD-2477,2023-09-20,West,Consumer,Toys,Puzzles,Standard,2,34.87,0.05,66.25,24.41
ORD-2478,2024-12-09,East,Corporate,Groceries,Bakery,Express,3,20.21,0.1,54.57,18.19
ORD-2479,2024-12-04,North,Corporate,Toys,Puzzles,Standard,7,29.8,0.05,198.17,73.01
ORD-2480,2023-10-05,North,Consumer,Furniture,Beds,Express,2,249.6,0.0,499.2,199.68
ORD-2481,2024-03-04,South,Corporate,Furniture,Tables,Standard,4,165.16,0.1,594.58,198.2
ORD-2482,2024-08-03,East,Corporate,Toys,Puzzles,Standard,6,45.73,0.05,260.66,96.03
ORD-2483,2024-04-16,East,Consumer,Clothing,Trousers,Standard,2,15.91,0.1,28.64,9.55
ORD-2484,2024-05-20,South,Corporate,Toys,Action Figures,Express,1,55.11,0.0,55.11,22.04
ORD-2485,2024-05-26,East,Consumer,Furniture,Sofas,Standard,1,91.39,0.05,86.82,31.99
ORD-2486,2023-06-29,South,Consumer,Groceries,Bakery,Standard,5,17.64,0.0,88.2,35.28
ORD-2487,2023-11-27,West,Consumer,Toys,Board Games,Express,2,31.82,0.05,60.46,22.28
ORD-2488,2023-08-24,East,Consumer,Furniture,Tables,Express,6,205.73,0.0,1234.38,493.75
ORD-2489,2023-11-29,South,Corporate,Groceries,Snacks,Standard,6,14.84,0.0,89.04,35.62
ORD-2490,2023-04-10,East,Consumer,Toys,Dolls,Standard,2,33.95,0.15,57.72,16.98
ORD-2491,2023-08-08,West,Consumer,Furniture,Beds,Standard,1,176.01,0.0,176.01,70.4
ORD-2492,2024-01-05,South,Corporate,Clothing,Shirts,Standard,4,31.36,0.0,125.44,50.18
ORD-2493,2024-04-11,East,Consumer,Groceries,Snacks,Standard,2,18.18,0.15,30.91,9.09
ORD-2494,2024-06-13,North,Consumer,Toys,Puzzles,Standard,7,32.22,0.1,202.99,67.67
ORD-2495,2024-04-14,East,Consumer,Electronics,Laptops,Express,2,165.61,0.05,314.66,115.93
ORD-2496,2023-11-04,South,Consumer,Groceries,Bakery,Express,5,19.36,0.05,91.96,33.88
ORD-2497,2023-04-05,East,Consumer,Groceries,Dairy,Standard,6,16.06,0.1,86.72,28.9
ORD-2498,2023-01-08,West,Consumer,Electronics,Headphones,Express,5,310.73,0.0,1553.65,621.46
ORD-2499,2024-10-07,North,Consumer,Clothing,Jackets,Standard,7,49.8,0.0,348.6,139.44
ORD-2500,2023-12-01,East,Small Business,Furniture,Sofas,Express,5,190.66,0.15,810.3,238.32
ORD-2501,2024-05-01,East,Consumer,Furniture,Chairs,Standard,2,59.83,0.0,119.66,47.86
ORD-2502,2023-05-31,East,Corporate,Furniture,Sofas,Standard,1,173.47,0.1,156.12,52.04
ORD-2503,2023-05-27,North,Consumer,Groceries,Dairy,Standard,4,20.47,0.0,81.88,32.75
ORD-2504,2023-11-29,South,Corporate,Groceries,Beverages,Standard,5,13.56,0.1,61.02,20.34
ORD-2505,2024-11-04,West,Consumer,Electronics,Phones,Express,1,288.69,0.0,288.69,115.48
ORD-2506,2024-04-21,South,Consumer,Electronics,Phones,Standard,5,86.91,0.0,434.55,173.82
ORD-2507,2023-05-25,South,Corporate,Electronics,Cameras,Standard,7,143.68,0.0,1005.76,402.3
ORD-2508,2023-06-02,East,Consumer,Toys,Action Figures,Standard,3,33.72,0.2,80.93,20.23
ORD-2509,2024-06-10,west,Consumer,Groceries,Beverages,Express,5,13.95,0.1,62.78,20.93
ORD-2510,2024-02-23,South,Consumer,Toys,Puzzles,Standard,3,18.66,0.05,53.18,19.59
ORD-2511,2023-01-23,East,Corporate,Electronics,Phones,Standard,6,59.48,0.0,356.88,142.75
ORD-2512,2023-11-03,West,Consumer,Groceries,Beverages,Standard,7,14.4,0.1,90.72,30.24
ORD-2513,2023-07-26,East,Consumer,Toys,Puzzles,Standard,1,26.3,0.05,24.98,9.2
ORD-2514,2023-10-16,North,Consumer,Groceries,Dairy,Standard,5,13.3,0.05,63.18,23.28
ORD-2515,2023-12-22,West,Consumer,Toys,Puzzles,Express,5,41.09,0.15,174.63,51.36
ORD-2516,2023-09-02,west,Consumer,Electronics,Phones,Express,3,194.9,0.15,497.0,146.18
ORD-2517,2023-01-06,South,Consumer,Groceries,Snacks,Express,2,19.3,0.1,34.74,11.58
ORD-2518,2023-05-31,South,Corporate,Groceries,Snacks,Standard,4,13.36,0.0,53.44,21.38
ORD-2519,2023-10-14,West,Corporate,Electronics,Phones,Standard,2,401.88,0.0,803.76,321.5
ORD-2520,2023-07-26,East,Consumer,Toys,Puzzles,Express,7,19.49,0.15,115.97,34.11
ORD-2521,2023-07-21,East,Consumer,Electronics,Phones,Standard,7,310.81,0.05,2066.89,761.49
ORD-2522,2023-07-02,South,Small Business,Groceries,Beverages,Standard,5,16.41,0.0,82.05,32.82
ORD-2523,2023-11-30,North,Corporate,Clothing,Jackets,Standard,2,40.79,0.1,73.42,24.47
ORD-2524,2024-01-27,West,Corporate,Clothing,Jackets,Standard,4,54.91,0.0,219.64,87.86
ORD-2525,2023-05-12,North,Consumer,Toys,Dolls,Standard,5,44.56,0.0,222.8,89.12
ORD-2526,2024-11-20,West,Consumer,Furniture,Beds,Express,7,200.24,0.05,1331.6,490.59
ORD-2527,2024-03-15,East,Small Business,Electronics,Phones,Same Day,4,267.87,0.1,964.33,321.44
ORD-2528,2024-11-04,East,Consumer,Toys,Dolls,Standard,6,29.1,0.05,165.87,61.11
ORD-2529,2023-07-08,South,Consumer,Furniture,Tables,Express,7,146.64,0.05,975.16,359.27
ORD-2530,2024-11-15,North,Corporate,Clothing,Shoes,Standard,5,52.1,0.05,247.48,91.18
ORD-2531,2024-12-07,North,Consumer,Clothing,Jackets,Express,2,24.52,0.1,44.14,14.72
ORD-2532,2023-09-19,North,Consumer,Clothing,Shoes,Standard,6,26.36,0.05,150.25,55.35
ORD-2533,2024-02-09,South,Small Business,Clothing,Shoes,Standard,7,48.45,0.2,271.32,67.83
ORD-2534,2024-12-21,North,Consumer,Toys,Action Figures,Express,1,21.46,0.05,20.39,7.51
ORD-2535,2023-02-05,North,Consumer,Groceries,Dairy,Same Day,6,10.76,0.05,61.33,22.59
ORD-2536,2023-01-13,West,Corporate,Furniture,Beds,Standard,3,169.96,0.05,484.39,178.46
ORD-2537,2024-06-02,South,Consumer,Furniture,Tables,Same Day,6,237.79,0.05,1355.4,499.36
ORD-2538,2023-10-15,East,Corporate,Furniture,Tables,Standard,5,107.82,0.0,539.1,215.64
ORD-2539,2023-08-20,South,Consumer,Toys,Puzzles,Standard,1,34.94,0.1,31.45,10.49
ORD-2540,2024-10-08,North,Consumer,Electronics,Laptops,Standard,1,149.56,0.2,119.65,29.91
ORD-2541,2024-10-09,South,Consumer,Groceries,Dairy,Standard,7,19.02,0.0,133.14,53.26
ORD-2542,2023-04-16,North,Corporate,Clothing,Trousers,Express,1,14.92,0.1,13.43,4.48
ORD-2543,2024-01-04,North,Corporate,Furniture,Sofas,Standard,2,144.65,0.0,289.3,115.72
ORD-2544,2023-02-28,South,Consumer,Clothing,Shirts,Express,4,50.53,0.1,181.91,60.64
ORD-2545,2023-05-25,South,Consumer,Groceries,Beverages,Standard,7,10.02,0.1,63.13,21.05
ORD-2546,2024-05-20,West,Consumer,Furniture,Beds,Express,3,204.86,0.05,583.85,215.1
ORD-2547,2023-01-09,South,Corporate,Toys,Action Figures,Standard,4,28.74,0.0,114.96,45.98
ORD-2548,2024-11-21,West,Consumer,Clothing,Trousers,Standard,6,41.64,0.0,249.84,99.94
ORD-2549,2023-08-22,East,Consumer,Furniture,Beds,,3,192.4,0.1,519.48,173.16
ORD-2550,2023-06-10,North,Small Business,Electronics,Phones,Same Day,2,305.23,0.0,610.46,244.18
ORD-2551,2024-04-12,South,Small Business,Electronics,Laptops,Express,2,202.19,0.0,404.38,161.75
ORD-2552,2023-09-30,South,Corporate,Furniture,Tables,Standard,4,147.24,0.05,559.51,206.13
ORD-2553,2023-10-14,North,Consumer,Furniture,Sofas,Express,5,178.67,0.05,848.68,312.67
ORD-2554,2023-01-23,East,Corporate,Groceries,Dairy,Standard,7,19.52,0.05,129.81,47.83
ORD-2555,2024-06-13,East,Corporate,Electronics,Laptops,Standard,5,239.89,0.05,1139.48,419.81
ORD-2556,2023-11-25,South,Consumer,Electronics,Cameras,Standard,7,122.45,0.05,814.29,300.0
ORD-2557,2024-01-13,East,Corporate,Groceries,Snacks,Standard,6,11.69,0.05,66.63,24.55
ORD-2558,2023-09-19,East,Consumer,Furniture,Chairs,Standard,6,124.42,0.0,746.52,298.61
ORD-2559,2024-08-18,North,Consumer,Electronics,Headphones,Express,6,359.34,0.15,1832.63,539.01
ORD-2560,2023-11-15,West,Small Business,Furniture,Beds,Standard,7,160.88,0.05,1069.85,394.15
ORD-2561,2023-06-01,East,Consumer,Clothing,Shirts,Standard,5,31.89,0.1,143.5,47.83
ORD-2562,2023-02-01,West,Small Business,Electronics,Phones,Standard,2,119.16,0.05,226.4,83.41
ORD-2563,2023-06-16,North,Consumer,Groceries,Bakery,Standard,7,11.89,0.0,83.23,33.29
ORD-2564,2023-11-29,south,Small Business,Furniture,Beds,Standard,4,274.56,0.05,1043.33,384.39
ORD-2565,2024-08-05,North,Corporate,Groceries,Beverages,Express,4,12.4,0.0,49.6,19.84
ORD-2566,2023-04-27,East,Small Business,Clothing,Trousers,Express,4,45.46,0.05,172.75,63.65
ORD-2567,2023-06-06,North,Corporate,Electronics,Laptops,Standard,4,133.94,0.2,428.61,107.15
ORD-2568,2023-11-03,South,Consumer,Electronics,Laptops,Express,6,328.55,0.1,1774.17,591.39
ORD-2569,2023-06-23,North,Consumer,Electronics,Laptops,Express,7,252.91,0.05,1681.85,619.63
ORD-2570,2023-06-15,West,Consumer,Clothing,Shirts,Standard,5,46.69,0.15,198.43,58.36
ORD-2571,2023-08-16,West,Corporate,Toys,Dolls,Express,2,35.09,0.1,63.16,21.05
ORD-2572,2024-03-02,West,Consumer,Electronics,Phones,Standard,3,203.16,0.15,518.06,152.37
ORD-2573,2024-09-11,West,Corporate,Furniture,Sofas,Standard,1,243.69,0.0,243.69,97.48
ORD-2574,2023-07-05,West,Consumer,Groceries,Snacks,Standard,1,15.32,0.05,14.55,5.36
ORD-2575,2023-07-02,West,Corporate,Electronics,Phones,Express,7,299.59,0.0,2097.13,838.85
ORD-2576,2024-09-30,West,Consumer,Toys,Dolls,Standard,7,22.67,0.05,150.76,55.55
ORD-2577,2023-09-17,South,Consumer,Clothing,Shirts,Standard,7,35.79,0.15,212.95,62.63
ORD-2578,2024-11-16,East,Corporate,Furniture,Sofas,Standard,3,84.95,0.0,254.85,101.94
ORD-2579,2024-06-25,East,Corporate,Furniture,Sofas,Express,7,215.14,0.0,1505.98,602.39
ORD-2580,2024-10-15,East,Corporate,Toys,Dolls,Standard,1,27.39,0.1,24.65,8.22
ORD-2581,2024-12-04,South,Consumer,Groceries,Dairy,Express,6,18.18,0.1,98.17,32.72
ORD-2582,2023-01-16,East,Corporate,Electronics,Headphones,Standard,6,204.9,0.0,1229.4,491.76
ORD-2583,2023-05-29,West,Consumer,Clothing,Shoes,Standard,1,54.02,0.0,54.02,21.61
ORD-2584,2023-03-27,East,Consumer,Furniture,Beds,Express,2,254.01,0.1,457.22,152.41
ORD-2585,2023-10-15,West,Consumer,Electronics,Cameras,Same Day,2,393.43,0.0,786.86,314.74
ORD-2586,2023-09-05,North,Consumer,Clothing,Shoes,Express,2,52.47,0.05,99.69,36.73
ORD-2587,2023-02-01,West,Consumer,Clothing,Shoes,,2,49.04,0.05,93.18,34.33
